Id,CreatedAt,Line,Type,Text
203200791471865856,"Thu May 17 19:10:18 +0000 2012","District","Minor delays","District Line: Minor delays are occurring on the Wimbledon branch due to a signal failure at Wimbledon Park."
203190764686151680,"Thu May 17 18:30:28 +0000 2012","Jubilee","Severe delays","Jubilee Line: Severe delays are occurring due to an earlier power failure at Wembley Park."
203175667158892547,"Thu May 17 17:30:28 +0000 2012","Jubilee","Suspended","Jubilee Line: Suspended between Wembley Park and Stanmore due to local power failure at Wembley Park. Severe delays on rest of the line."
203173106834087937,"Thu May 17 17:20:18 +0000 2012","Jubilee","Suspended","Jubilee Line: Suspended between Wembley Park and Stanmore due to local power failure at Wembley Park. Sever delays on rest of the line."
203139132904587264,"Thu May 17 15:05:18 +0000 2012","","","Bakerloo Line: Back to good service."
203135359788392448,"Thu May 17 14:50:18 +0000 2012","","Minor delays","Bakerloo Line: Minor delays are occurring between Stonebridge Park and Harrow &amp;amp; Wealdstone due to a faulty train earlier."
202881257594560513,"Wed May 16 22:00:35 +0000 2012","Victoria","","Victoria Line: Back to good service."
202876151511777281,"Wed May 16 21:40:18 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring to southbound services only due to a faulty train earlier at Finsbury Park."
202710056691703810,"Wed May 16 10:40:18 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
202696242097164288,"Wed May 16 09:45:24 +0000 2012","District","","District Line: Back to good service."
202681141558382592,"Wed May 16 08:45:24 +0000 2012","District","Suspended","District Line: Suspended between Turnham Green and Richmond due to emergency engineering work at Gunnersbury."
202678588753977344,"Wed May 16 08:35:15 +0000 2012","District","Suspended","District Line: Suspended between Turnham Green and Richmond westbound due to emergency engneering work at Gunnersbury."
202666052096757760,"Wed May 16 07:45:26 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring due to a faulty train at Canary Wharf."
202663492904427520,"Wed May 16 07:35:16 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring due to a faulty train at Canary Whalf.."
202525079651893248,"Tue May 15 22:25:16 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
202521314253225984,"Tue May 15 22:10:18 +0000 2012","District","Minor delays","District Line: Minor delays are occurring westbound between Upminster and Barking due to a signal failure at Ealing Common."
202513764141109248,"Tue May 15 21:40:18 +0000 2012","District","Minor delays","District Line: Minor delays are occurring eastbound between Whitechapel and Upminster due to a signal failure at Ealing Common."
202499949169094656,"Tue May 15 20:45:24 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Turnham Green and Ealing Broadway due to a signal failure at Ealing Common."
202413175470166017,"Tue May 15 15:00:36 +0000 2012","District","","District Line: Back to good service."
202409351116369920,"Tue May 15 14:45:24 +0000 2012","District","Minor delays","District Line: Minor delays between Upminster and Barking due to a faulty track."
202399249709793280,"Tue May 15 14:05:16 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
202392965648367616,"Tue May 15 13:40:17 +0000 2012","District","Minor delays","District Line: Minor delays are occurring due to a security alert earlier at Stamford Brook."
202391697840291842,"Tue May 15 13:35:15 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring due to a security alert earlier at Stamford Brook."
202385417142669312,"Tue May 15 13:10:18 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Edgware Road and Wimbledon due to a faulty track at Earl's Court."
202382994030346240,"Tue May 15 13:00:40 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring due to an earlier faulty train at Canary Wharf."
202376597322477568,"Tue May 15 12:35:15 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
202370318348730369,"Tue May 15 12:10:18 +0000 2012","Piccadilly","Severe delays","Piccadilly Line: Severe delays are occurring between Acton Town and Heathrow due to an earlier fire alert at Hatton Cross."
202360292347346945,"Tue May 15 11:30:28 +0000 2012","Central","Suspended","Piccadilly Line: Suspended between Hounslow Central and Heathrow due to a fire alert at Hatton Cross."
202301104648757249,"Tue May 15 07:35:16 +0000 2012","District","","District Line: Sever delays are occuring between Earls Court to Wimbledon due to a faulty track at Earls Court."
202292428902895616,"Tue May 15 07:00:48 +0000 2012","District","Minor delays","District Line: Minor delays are occuring, due to a faulty track in the Earls Court area."
202282236417032192,"Tue May 15 06:20:18 +0000 2012","District","","District Line: Back to good service."
202272170783678464,"Tue May 15 05:40:18 +0000 2012","District","Minor delays","District Line: Minor delays are occuring eastbound only due to a faulty track at Earls Court. A good service is operating westbound."
202267139053322242,"Tue May 15 05:20:18 +0000 2012","District","Minor delays","District Line: Minor delays are occuring eastbound only due to a faulty track at Earls Court."
202194199649595392,"Tue May 15 00:30:28 +0000 2012","Northern","","Northern Line: Back to good service."
202167759499567106,"Mon May 14 22:45:24 +0000 2012","Northern","Suspended","Northern Line: Suspended northbound between Kennington and Camden Town via Charing Cross due to a signal failure at Charing Cross."
202108593498112000,"Mon May 14 18:50:18 +0000 2012","Victoria","","Victoria Line: Back to good service."
202082161002680322,"Mon May 14 17:05:16 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to an earlier faulty train at Stockwell."
202069608499396608,"Mon May 14 16:15:23 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring between Brixton and King's Cross St. Pancras due to a faulty train at Stockwell."
201938718536380417,"Mon May 14 07:35:16 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
201936205795954688,"Mon May 14 07:25:17 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays  are occuring between westminster and Stratford due to an earlier security alert at Stratford."
201900966134562817,"Mon May 14 05:05:16 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Harrow-on-the-Hill and Watford due to a signal failure at North Harrow."
201834286838591489,"Mon May 14 00:40:18 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
201833016044158977,"Mon May 14 00:35:15 +0000 2012","Circle","","Circle Line: Back to good service."
201831808650854400,"Mon May 14 00:30:27 +0000 2012","","","Bakerloo Line: Back to good service."
201817917220864000,"Sun May 13 23:35:15 +0000 2012","Piccadilly","Suspended","Piccadilly Line: Suspended between Cockfosters and Oakwood due to a signal failure at Cockfosters."
201809192321945602,"Sun May 13 23:00:35 +0000 2012","","","Waterloo &amp; City Line: Back to good service."
201762555981594624,"Sun May 13 19:55:16 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to a signal failure at Liverpool Street."
201719771102842880,"Sun May 13 17:05:15 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
201678263066701824,"Sun May 13 14:20:19 +0000 2012","","Severe delays","Hammersmith &amp; City Line: Severe delays are occurring due to a signal failure at Liverpool Street."
201674472963571712,"Sun May 13 14:05:15 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring due to a signal failure at Liverpool Street."
201668191137701889,"Sun May 13 13:40:18 +0000 2012","Circle","Suspended","Circle Line: Suspended due to a signal failure at Liverpool Street.Tickets are being accepted on local buses."
201655606149525504,"Sun May 13 12:50:17 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring due to a signal failure at Liverpool Street.Tickets are being accepted on local buses."
201641755613995008,"Sun May 13 11:55:15 +0000 2012","Circle","Suspended","Circle Line: Suspended clockwise due to a signal failure at Liverpool Street.Tickets are being accepted on local buses."
201619106338836481,"Sun May 13 10:25:15 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Earl's Court and Wimbledon due to a signal failure earlier at High Street Kensington."
201588909455585280,"Sun May 13 08:25:16 +0000 2012","Circle","","Circle Line: Back to good service."
201586426897367040,"Sun May 13 08:15:24 +0000 2012","District","","District Line: Back to good service."
201580114444689409,"Sun May 13 07:50:19 +0000 2012","Northern","","Northern Line: Back to good service."
201575132064514048,"Sun May 13 07:30:31 +0000 2012","Central","","Central Line: Saturday 12 and Sunday 13 May, no service between Marble Arch and Bethnal Green."
201570049499201537,"Sun May 13 07:10:19 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to a signal failure earlier at High Street Kensington."
201563786048581632,"Sun May 13 06:45:26 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to a signal failure at High Street Kensington."
201560017676152833,"Sun May 13 06:30:27 +0000 2012","Central","Suspended","Central Line: Suspended between Bethnal Green and Leytonstone due to a signal failure at Stratford."
201469420961398784,"Sun May 13 00:30:27 +0000 2012","Northern","Suspended","Northern Line: Sunday 13 May, suspended between High Barnet and Camden Town until approximately 0845."
201207660920586240,"Sat May 12 07:10:19 +0000 2012","District","","District Line: Back to good service."
201052876670386176,"Fri May 11 20:55:15 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Turnham Green and Richmond due to a signal failure at Gunnersbury."
201039119017717760,"Fri May 11 20:00:35 +0000 2012","District","Suspended","District Line: Suspended between Turnham Green and Richmond due to a signal failure at Gunnersbury."
201006329823895553,"Fri May 11 17:50:18 +0000 2012","District","Severe delays","District Line: Severe delays are occurring between Turnham Green and Richmond due to emergency engineering work at Gunnersbury."
200997546452205568,"Fri May 11 17:15:24 +0000 2012","District","Suspended","District Line: Suspended between Turnham Green and Richmond due to emergency engineering work at Gunnersbury."
200979896573501440,"Fri May 11 16:05:16 +0000 2012","District","","District Line: Back to good service."
200974900561838080,"Fri May 11 15:45:24 +0000 2012","District","Minor delays","District Line: Minor delays are occuring between Turnham Green and Richmond due to an earlier signal failure at Gunnersbury."
200745851876945920,"Fri May 11 00:35:15 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
200744650099789825,"Fri May 11 00:30:28 +0000 2012","Circle","","Circle Line: Back to good service."
200725754303102978,"Thu May 10 23:15:23 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to a signal failure at Liverpool Street."
200724474377682945,"Thu May 10 23:10:18 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to a signal failure at Liverpool Street"
200716926039752706,"Thu May 10 22:40:18 +0000 2012","District","Suspended","District Line: Suspended between Putney Bridge and Wimbledon due to a signal failure at Wimbledon."
200674140456370178,"Thu May 10 19:50:18 +0000 2012","District","","District Line: Back to good service."
200670357231902720,"Thu May 10 19:35:16 +0000 2012","Northern","","Northern Line: Back to good service."
200660294308081664,"Thu May 10 18:55:16 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring due to a signal failure at Liverpool Street."
200655256399527936,"Thu May 10 18:35:15 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring due to a fire alert at Liverpool Street."
200647710435577856,"Thu May 10 18:05:16 +0000 2012","District","Suspended","District Line: Suspended between Parsons Green and Wimbledon due to a signal failure at Putney Bridge."
200645192926232576,"Thu May 10 17:55:16 +0000 2012","District","Minor delays","District Line: Minor delays ar occurring between Aldgate East and Barking eastbound only dur to a fire alert at Liverpool Street."
200640162743586817,"Thu May 10 17:35:17 +0000 2012","Circle","Suspended","Circle Line: Suspended clockwise and anti-clockwise due to a fire alert at Liverpool Street."
200638949583097857,"Thu May 10 17:30:27 +0000 2012","Circle","Suspended","Circle Line: Suspended clockwise and anti clockwise due to a fire alert at Liverpool Street."
200636394274697216,"Thu May 10 17:20:18 +0000 2012","Circle","","Circle Line: Back to good service."
200635165255532544,"Thu May 10 17:15:25 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Baker Street and Aldgate due to a signal failure and fire alert at Liverpool Street."
200632607774474240,"Thu May 10 17:05:15 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Baker Street and Aldgate due to a signal failure at Liverpool Street."
200631431544840192,"Thu May 10 17:00:35 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Moorgate and Aldgate due to a signal failure at Liverpool Street."
200630091745722369,"Thu May 10 16:55:16 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to a signal failure at Liverpool Street."
200625067930034176,"Thu May 10 16:35:18 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
200616337465282560,"Thu May 10 16:00:36 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring due to a signal failure at Baker Street."
200529463790940160,"Thu May 10 10:15:24 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring due to a signal failure in the Finchley Road area."
200515595303792640,"Thu May 10 09:20:17 +0000 2012","Central","","Central Line: Back to good service."
200513085222567936,"Thu May 10 09:10:19 +0000 2012","Central","Suspended","Central Line: Suspended between Leytonstone and Hainault anticlockwise due to a fire alert at Hainault."
200503054594883585,"Thu May 10 08:30:28 +0000 2012","Metropolitan","Severe delays","Metropolitan Line: Severe delays are occurring due to a signal failure in the Finchley Road area."
200382259012964354,"Thu May 10 00:30:28 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
200354535888269313,"Wed May 09 22:40:18 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring due to signal failures at Chorleywood and Finchley Road."
200334406223794176,"Wed May 09 21:20:19 +0000 2012","","","Bakerloo Line: Back to good service."
200331886432751616,"Wed May 09 21:10:18 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Rickmansworth, Amersham and Chesham due to a faulty train at Chorleywood."
200307972130340864,"Wed May 09 19:35:16 +0000 2012","","Minor delays","Bakerloo Line: Minor delays are occurring due to an earlier faulty train at Embankment."
200306763440979968,"Wed May 09 19:30:28 +0000 2012","","Minor delays","Bakerloo Line: Minor delays are occurring due to a faulty train at Embankment."
200139357833793536,"Wed May 09 08:25:15 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
200138109143351296,"Wed May 09 08:20:18 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to an earlier faulty train at Warren Street."
200136878337425408,"Wed May 09 08:15:24 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring following an earlier person ill on a train at Canary Wharf."
200124262063947776,"Wed May 09 07:25:16 +0000 2012","Victoria","","Victoria Line: Back to good service."
200105394662678528,"Wed May 09 06:10:18 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to an earlier signal failure at Finsbury Park."
200090296070057986,"Wed May 09 05:10:18 +0000 2012","Victoria","Severe delays","Victoria Line: Severe delays are occurring due to a signal failure at Finsbury Park."
200082777390059523,"Wed May 09 04:40:26 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to a signal failure at Finsbury Park."
200021076640673792,"Wed May 09 00:35:15 +0000 2012","","","Bakerloo Line: Back to good service."
200008531963940864,"Tue May 08 23:45:24 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays due to an earlier signal failure at Walthamstow Central."
200004773498470400,"Tue May 08 23:30:28 +0000 2012","Victoria","","Victoria Line: Minor due to an earlier signal failure at Walthamstow Central."
199997258056466432,"Tue May 08 23:00:36 +0000 2012","","Severe delays","Bakerloo Line: Severe Delays due to a signal failure at Queen's Park."
199988363497975808,"Tue May 08 22:25:16 +0000 2012","","Minor delays","Bakerloo Line: Minor delays between Queen's Park and Harrow &amp;amp; Wealdstone due to a signal failure at Queen's Park."
199980812848996353,"Tue May 08 21:55:15 +0000 2012","Victoria","","Victoria Line:"
199949365568217088,"Tue May 08 19:50:18 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to signal failure earlier at Walthamstow Central."
199941818308235264,"Tue May 08 19:20:18 +0000 2012","","Minor delays","Bakerloo Line: Minor delays are occurring due to a signal failure earlier at Queens Park."
